私有云,公司,IBM
私有云,公司,Sun
私有云,备注,部署在一个安全的主机托管场所
私有云,外文名,Private Clouds
私有云,目的,为一个客户单独使用而构建的
私有云平台,包括,云计算
空气污染指数（评估空气质量状况的一组数字）,简称,API
空计算,热门,虚拟化
粒度计算,主流应用技术,云计算
粒计算,BaiduCARD,人类在处理大量复杂信息时．由于人类认知能力有限，往往会把大量复杂信息按其各自特征和性能将其划分为若干较为简单的块．每个被分出来的块就被看成是一个粒。实际上，粒就是指一些个体通过不分明关系、相似关系、邻近关系或功能关系等所形成的块。这种处理信息的过程．称信息粒化。如商场的货物多种多样，如果不按某种方式摆放就很难进行有效管理．于是人们按货架所摆放货物的种类、体积、等级等将商场划分为若干块并以此安排货架，其每一块将摆放同一种类或体积相似或同一等级的货物。这里所说的块就是粒的概念，划分粒的过程称为信息粒
粒计算,BaiduTAG,计算机术语
粒计算,BaiduTAG,书籍
网格计算,BaiduCARD,网格计算即分布式计算，是一门计算机科学。它研究如何把一个需要非常巨大的计算能力才能解决的问题分成许多小的部分，然后把这些部分分配给许多计算机进行处理，最后把这些计算结果综合起来得到最终结果。 最近的分布式计算项目已经被用于使用世界各地成千上万志愿者的计算机的闲置计算能力，通过因特网，您可以分析来自外太空的电讯号，寻找隐蔽的黑洞，并探索可能存在的外星智慧生命；您可以寻找超过1000万位数字的梅森质数；您也可以寻找并发现对抗艾滋病毒更为有效的药物。用以完成需要惊人的计算量的庞大项目。
网格计算,BaiduTAG,分布式计算
网格计算,BaiduTAG,网格计算
网格计算,BaiduTAG,计算机科学
网盘,技术,云计算
网盘,技术,云存储
美国石油协会,简写,API
美国石油学会,英文缩写,API
美地森,经营范围,云计算
考勤云服务,技术支持,SaaS
职业发展教育信息化,支撑,云计算
联想 A789 刷机包,ROM作者,百度云
联想 A798T ROM,类型,百度云
联想A789省电版4.0.4,ROM作者,百度云
腾讯云,BaiduCARD,腾讯云有着深厚的基础架构，并且有着多年对海量互联网服务的经验，不管是社交、游戏还是其他领域，都有多年的成熟产品来提供产品服务。腾讯在云端完成重要部署，为开发者及企业提供云服务、云数据、云运营等整体一站式服务方案。具体包括云服务器、云存储、云数据库和弹性web引擎等基础云服务；腾讯云分析（MTA）、腾讯云推送（信鸽）等腾讯整体大数据能力；以及 QQ互联、QQ空间、微云、微社区等云端链接社交体系。这些正是腾讯云可以提供给这个行业的差异化优势，造就了可支持各种互联网使用场景的高品质的腾讯云技术平台。
自然冷却,应用,IDC
花生豆,方法,云计算
苏州路腾软件有限公司,公司性质,云服务
蓝调情人夜,外文名称,Azure
虚拟pc,举例,VMware
虚拟化,BaiduCARD,虚拟化，是指通过虚拟化技术将一台计算机虚拟为多台逻辑计算机。在一台计算机上同时运行多个逻辑计算机，每个逻辑计算机可运行不同的操作系统，并且应用程序都可以在相互独立的空间内运行而互不影响，从而显著提高计算机的工作效率。|||虚拟化使用软件的方法重新定义划分IT资源，可以实现IT资源的动态分配、灵活调度、跨域共享，提高IT资源利用率，使IT资源能够真正成为社会基础设施，服务于各行各业中灵活多变的应用需求。
虚拟化,BaiduTAG,互联网
虚拟化,BaiduTAG,科技
虚拟化,BaiduTAG,网站
虚拟化,BaiduTAG,计算机学
虚拟化,BaiduTAG,词语
虚拟化,中文名,虚拟化
虚拟化,目的,IT基础设施进行简化
虚拟化,适用领域,计算机领域
虚拟化,释义,广义的术语
虚拟化平台,BaiduCARD,虚拟化平台指极通EWEBS 2008是一种应用虚拟化平台软件，其主要功能是向企业提供最佳性能、灵活快捷的应用交付服务。
虚拟化应用,属性,虚拟化
虚拟机,BaiduCARD,虚拟机（Virtual Machine）指通过软件模拟的具有完整硬件系统功能的、运行在一个完全隔离环境中的完整计算机系统。|||虚拟系统通过生成现有操作系统的全新虚拟镜像，它具有真实windows系统完全一样的功能，进入虚拟系统后，所有操作都是在这个全新的独立的虚拟系统里面进行，可以独立安装运行软件，保存数据，拥有自己的独立桌面，不会对真正的系统产生任何影响 ，而且具有能够在现有系统与虚拟镜像之间灵活切换的一类操作系统。虚拟系统和传统的虚拟机（Parallels Desktop ，Vmware，VirtualBox，Virtual pc）不同在于：虚拟系统不会降低电脑的性能，启动虚拟系统不需要像启动windows系统那样耗费时间，运行程序更加方便快捷；虚拟系统只能模拟和现有操作系统相同的环境，而虚拟机则可以模拟出其他种类的操作系统；而且虚拟机需要模拟底层的硬件指令，所以在应用程序运行速度上比虚拟系统慢得多。|||流行的虚拟机软件有VMware(VMWare ACE）、Virtual Box和Virtual PC，它们都能在Windows系统上虚拟出多个计算机。
虚拟机,BaiduTAG,计算机学
虚拟机,BaiduTAG,计算机术语
虚拟机,BaiduTAG,科技
虚拟机,BaiduTAG,软件
虚拟机,中文名,虚拟机
虚拟机,分类,微软虚拟机等
虚拟机,外文名,virtual machine
虚拟机,解释,运行在一个完全隔离的计算机系统
虚拟机装系统,安装方法常用,VMware
虚拟硬盘,打开方式,虚拟机
虚拟设备,BaiduCARD,通过虚拟技术将一台独占设备虚拟成多台逻辑设备，供多个用户进程同时使用， 通常把这种经过虚拟的设备称为虚拟设备。虚拟存储的发展借鉴了计算机领域里很多成功的设计思想，从虚存、磁盘技术、RAID到IBM的大型机等的设计思想中都汲取了许多成功的经验。
虚拟设备,BaiduTAG,计算机学
虚拟隧道协议,对应,隧道技术
虫洞云,性质,云服务
西湖云计算公共服务平台,类型,云计算
贝索斯定律,适用领域范围,云计算
负载均衡,BaiduCARD,负载均衡  建立在现有网络结构之上，它提供了一种廉价有效透明的方法扩展网络设备和服务器的带宽、增加吞吐量、加强网络数据处理能力、提高网络的灵活性和可用性。|||负载均衡，英文名称为Load Balance，其意思就是分摊到多个操作单元上进行执行，例如Web服务器、FTP服务器、企业关键应用服务器和其它关键任务服务器等，从而共同完成工作任务。
负载均衡,BaiduTAG,计算机术语
负载均衡,BaiduTAG,科技
负载均衡,BaiduTAG,互联网
负载均衡,BaiduTAG,计算机学
负载均衡,中文名,负载均衡
负载均衡,别名,负载分担
负载均衡,外文名,Load Balancing
负载均衡,释义,将负载进行平衡
赢在云端（云主机品牌）,经营范围,云计算
软件定义网络,BaiduCARD,"软件定义网络（Software Defined Network, SDN ），是由Emulex提出的一种新型网络创新架构，其核心技术OpenFlow通过将网络设备控制面与数据面分离开来，从而实现了网络流量的灵活控制，为核心网络及应用的创新提供了良好的平台。"
软件定义网络,外文名,"Software Defined Network, SDN"
软件运营,外文名,SaaS
透明计算,相关内容,云计算
通用图形处理器,简称,GPGPU
酷冷VPS,经营范围,虚拟机
金山快盘,运营公司,金山云
链接盘,核心,云存储
镍阀门,设计标准,API
门店管理系统,方式,云计算
闪电互传,所属产品,百度云
闪盾舆情防御专家,技术,云计算
闫海珍,研究方向,并行计算
阿里云,BaiduCARD,2009年9月，阿里巴巴集团在十周年庆典上宣布成立子公司“阿里云”，该公司将专注于云计算领域的研究和研发。“阿里云”也成为继阿里巴巴、淘宝、支付宝、阿里软件、中国雅虎之后的阿里巴巴集团第八家子公司。由阿里巴巴集团投资创办，在杭州、北京和硅谷等地设有研发中心和运营机构。阿里云的目标是要打造互联网数据分享的第一平台，成为以数据为中心的先进的云计算服务公司。2013年底阿里云正筹划进军海外云服务市场。根据计划，阿里云将在海外设立云数据中心，向部署海外业务的中国企业以及海外本土企业输出云计算服务能力。 |||2014年2月，阿里云击败IBM、甲骨文等国外厂商，与国内最大IT服务商东软集团结盟。|||2015年1月，12306网站75%的余票查询系统已经迁移至阿里云计算平台上。
阿里云,BaiduTAG,计算机学
阿里云,BaiduTAG,互联网
阿里云,BaiduTAG,网站
阿里云,BaiduTAG,公司
阿里云,公司名称,阿里云计算有限公司
阿里云,总部地点,杭州
阿里云,成立时间,2009年9月10日
阿里云,所属公司,阿里巴巴集团
阿里云,经营范围,云计算
隧道技术,BaiduCARD,隧道技术（Tunneling）是一种通过使用互联网络的基础设施在网络之间传递数据的方式。使用隧道传递的数据（或负载）可以是不同协议的数据帧或包。隧道协议将其它协议的数据帧或包重新封装然后通过隧道发送。新的帧头提供路由信息，以便通过互联网传递被封装的负载数据。
隧道技术,BaiduTAG,互联网
隧道技术,BaiduTAG,科技
隧道技术,BaiduTAG,地点
隧道技术,BaiduTAG,计算机学
隧道技术,中文名,隧道技术
隧道技术,外文名,Tunneling
隧道技术,实现,隐藏私有的网络地址
隧道技术,应用概述,提供PPTP客户机
集思网络,服务内容,云计算
集群渲染,特性,负载均衡
雨辰互联,经营范围,IDC
雾计算,BaiduCARD,雾计算（Fog Computing）是云计算（Cloud Computing）的延伸概念，由思科（Cisco）首创。这个因“云”而“雾”的命名源自“雾是更贴近地面的云”这一名句。|||雾计算和云计算一样，十分形象。云在天空飘浮，高高在上，遥不可及，刻意抽象；而雾却现实可及，贴近地面，就在你我身边。雾计算并非由性能强大的服务器组成，而是由性能较弱、更为分散的各类功能计算机组成，渗入工厂、汽车、电器、街灯及人们物质生活中的各类用品。
雾计算,中文名,雾计算
雾计算,外文名,Fog Computing
青岛卓思越信息技术有限公司,经营范围,云计算
韩光洁,主要成就,云计算
韩燕波,研究领域,云计算
