这,是,云计算
CatusOpenstack,发布,第三个版本
Quantum,支持,数个现有套件如OpenvSwitchRyu包括CiscoNicira厂商提供虚拟网络套件Quantun
等,包括,CiscoNicira
包括厂商,提供,虚拟网络套件
包括厂商,提供,虚拟网络套件
OpenStack,采用,技术
OpenStack,发布,第七个版本
Cells管理分布式集群,使用,NoDB主机架构
OpenStack,发布,第八个版本
除了,增加,OpenStack
Havana,完成,多个特性计划
OpenStack,发布,第九个版本
联合验证,允许,访问共有云
新项目Trove,成为,OpenStack
OpenStack,发布,第十个版本
OpenStack,支持,快速前进
分析,来自,咨询机构
来自咨询机构分析,表示,OpenStack
OpenStack,成为,事实上基础架构云标准
OpenStack,变,日渐成熟
OpenStack,成为,市场上主流一个解决方案
以下个方面,增强,动态迁移
OpenStack,支持,动态迁移
OpenStack,实现,真正意义上动态迁移
整个行业问题,存在,验证
变化,发展,安全
OpenStack,部署,计费
计费,成为,中一个重要环节
云平台管理者提供者,开发,OpenStack
Ceilometer计量组件,实现,云计算
这项工程,处于,完善需要大量技术人员予以维护支持
完善,需要,维护支持
大量技术人员,予以,维护支持
大量技术人员,维护,支持
服务之间,实现,系统
OpenStack,是,程序员Horizon界面模块
三者,是,采用组件
OpenStack,是,一个开源云平台项目
主要任务,是,给提供服务
OpenStack,部署在,操作系统上
QEMU,进行,访问
QEMU,采用,KVM
QEMU,进行,辅助
QEMU,使得,OpenStack
KVM,需要,良好硬件
本身,支持,虚拟化
Libvirt,是,虚拟化
Libvirt,是,虚拟化
Libvirt,支持,多种虚拟化方案包括KVMQEMUXen在内平台虚拟化方案
虚拟化,包括,Xen
Hypervisor,进行,适配让
正在,开发,中
负责暂停内存信息规格,负责,虚拟机
开机关机挂起,暂停,调整迁移
镜像,编辑,镜像信息
中各种管理门户,用于,简化操作
几乎所有事件,发生,OpenStack
可,扩展,可靠关系
OpenStack,是,云计算
OpenStack,提供,云计算
可,扩展,弹性
项目目标,是,云计算
Openstack,是,私有云
一个,旨在,提供开源
项目,提供,软件开源
本文,希望,私有云
大家,利用,Openstack前端
Openstack,是,由RackspaceNASA共同开发云计算平台帮助服务商内部实现类似架构服务
共同,开发,云计算
Rackspace,帮助,服务商内部
服务商内部,实现,类似架构服务
前者,是,NASA开发虚拟服务器部署业务计算模块
NASA,开发,虚拟服务器
NASA,部署,业务计算模块
Openstack,是,开源项目
包括贡献发展速度,取代,领先开源云台Eucalyptus态势
云计算,使得,年轻项目
年轻项目,成为,业内所有人不得不关注焦点
业内所有人,关注,焦点
Rackspace,共有,版本发布版本
以下版本AustinOpenstack,发布,第一个版本
这,是,云计算
CatusOpenstack,发布,第三个版本
Quantum,支持,数个现有虚拟网络套件如OpenvSwitchRyu网络操作系统包括CiscoNiciraNEC厂商提供虚拟网络套件Quantun
等,包括,CiscoNiciraNEC
CiscoNiciraNEC厂商,提供,虚拟网络套件
OpenStack,采用,软件
OpenStack,发布,第七个版本
Cells管理分布式集群,使用,NoDB主机架构
OpenStack,发布,第八个版本
除了,增加,OpenStack
Havana,完成,多个特性计划
OpenStack,发布,第九个版本
联合验证,允许,访问共有云
新项目Trove,成为,OpenStack
中允许组成部分,允许,管理关系数据库
OpenStack,发布,第十个版本
新增,包括,开发架构
集群管理监控自动化服务,支持,集群管理监控自动化服务
新增,标志,OpenStack
OpenStack,支持,前进
分析,来自,咨询机构
来自咨询机构分析,表示,OpenStack
OpenStack,成为,事实上基础架构云标准
OpenStack,变,日渐成熟
OpenStack,需要,完善
OpenStack,成为,云计算
以下个方面,增强,动态迁移
OpenStack,支持,动态迁移
OpenStack,实现,真正意义上动态迁移
在,共享,存储
数据安全安全问题,是,云计算
OpenStack,存在,对身份信息验证安全措施
需求变化,发展,安全
计费数据监控,成为,公有云
云计算,开发,OpenStack
Ceilometer计量组件,实现,云计算
这项工程,处于,完善阶段
工程处于阶段,完善,测试
大量技术人员,予以,维护支持
OpenStack,实现,系统松耦合
OpenStack,是,程序员Horizon界面模块
三者,是,采用组件
OpenStack,是,一个开源云平台项目
主要任务,是,给提供服务
OpenStack,部署在,操作系统上
QEMU,进行,访问
QEMU,采用,KVM
QEMU,进行,辅助
QEMU,使得,OpenStack
KVM,需要,良好硬件
本身,支持,虚拟化
Libvirt,是,虚拟化
Libvirt,是,虚拟化
Libvirt,支持,虚拟化
虚拟化,进行,适配让
正在,开发,中
套控制器,用于,提供服务
单个,使用,群组管理
虚拟机,创建,开机关机挂起
开机关机挂起,暂停,调整迁移
操作,配置,CPU内存
虚拟机,支持,虚拟机
创建上传镜像,删除,编辑镜像信息
配置DHCPDNS服务网络,支持,GREVLAN
中各种服务管理门户,用于,简化操作
几乎所有事件,发生,OpenStack
PaaS,是,缩写
网络,进行,程序
SaaS,是,云计算
PaaS,是,指提交给
PaaS,是,模式一种应用
PaaS,出现,加快发展
部服务器,组成,系统
这些小程序,得到,结果返回给
云计算,就是,解决
云计算,称为,网格计算
平台服务,是,云计算
云计算,提供,运算服务
组成部分提供服务,运算,平台解决方案
PaaS,介于,软件服务基础设施服务之间
PaaS,提供,将云端基础设施部署创建客户端借此获得使用编程语言程序库服务
客户端借此获得,使用,编程语言程序库
PaaS,做为,软件研发平台
PaaS,交付给,软件研发平台
PaaS,提供,软件部署平台
PaaS,提供,一个环境
PaaS,是,云中完整环境资源使组织
资源,是,云服务
PaaS,用于,开发框架
PaaS,提供,一种框架开发人员可以基于框架进行构建开发自定义基于云应用程序
种开发人员,进行,构建开发
PaaS,使,使用组件
开发人员,使用,内置软件组件
开发人员,创建,应用程序
PaaS,推进,SaaS
PaaS之所以能够推进SaaS发展,在于,能够提供进行定制化研发中间件平台同时涵盖数据库应用服务器
提供服务器,进行,研发
中间件平台,涵盖,数据库应用服务器
PaaS,提高,在Web平台上利用资源数量
平台上,利用,资源
Web服务,使用,数据服务
Web服务,使用,API
厂商,开发,需要应用产品
开发,搭建基于,SOA
PaaS,帮助,进行定制化
平台,让,更多ISV
更多ISV,成为,平台客户
平台应用,使成为,服务供货商
SaaS,改变,CRM供应商市场定位
SaaS,实现,BTO在线交付流程
使用平台,需要,任何编程
不,需要,使用软件
年月,发表,PaaS
PaaS,拥有,相似功能
SaaS,成功,Salesforce年
PaaS,采用,Java类似语言ApexEclipse开发平台整合开发环境
整合环境,作为,服务提供
GoogleAmazonSalesforce个巨头,重视,PaaS
服务,提供,更多服务
PaaS,是,基础提供开发环境
业务能力,接入,业务引擎业务
监控平台各种资源,开放给,SaaS
PaaS,具备,以下个特点平台服务
PaaS,提供,服务
所,提供,服务
最根本区别,是,PaaS
PaaS,提供,是平台
PaaS,是,一个基础平台
平台,是,PaaS
搭建概念,维护,PaaS
PaaS,提供,服务
运营商提供服务,是,包括服务
PaaS,了解,运营基础平台
团队介入,是,保证运行
PaaS,提供,服务
这种平台级服务,保证,SaaS
PaaS,是,将互联网资源服务化为可编程接口为第三方开发者提供商业价值资源服务平台
PaaS,支撑,云计算
这些可编程元素具体业务逻辑,带来,方便
PaaS,支持,WEB应用开发
PaaS,变得,敏捷
能够快速响应需求开发能力,带来,实实在在利益
平台服务,存在,段时间
平台服务,是,云计算
被,提供,工具
PaaS,隐藏,执行物理资源分配服务生态系统管理操作系统网络配置细节
负载资源,扩展,自动化
一家,承受,把应用程序软件迁移网络移动设备压力
程序软件,迁移,网络移动设备
PaaS,具有,明显优势
PaaS,让,是管理
更专注所开发交付应用程序,是,管理维护完整平台系统
PaaS,是,有用
广泛,具有,高依赖性
这些具有旧应用程序,需要,迁移
多租户特性,实现,共享
特性实现共享,让,连接
开发资源,专注,应用程序交付
在小型企业初创类公司,依赖于,旧应用程序集成
PaaS,就是指云,说是应用
PaaS,位于,中间层上层
SaaS,是,IaaS
一类,是,PaaS
国内日前上线中国云应用平台,提供,IaaS
平台提供平台,领先,IaaS
国内日前上线中国云应用平台,使得,软件厂商
中国云应用平台,加盟,入驻传统软件
中国云应用平台,采用,传统软件
大量传统软件,实现,SaaS
云计算,起源于,大型互联网
互联网,主导,面向服务
PaaS,就是,云环境应用平台
PaaS,是,IBM
Tomcat服务器,是,一个免费Web应用服务器
JBoss,是,一个管理服务器
一个,管理,EJB容器
JBoss核心服务,包括,支持servletJSPWEB容器TomcatJetty绑定使用
公有云PaaS平台,使得,开发人员
开发人员,关注,应用逻辑开发本身
开发人员,花费,精力
PaaS,包含,两类
一,是,PaaS
PaaS,面向,ISV厂商
PaaS,是云环境,应用部署平台
抛开问题,是,部署应用
多个应用时,应用,实例
一个大型,是,一个租户
大部门下面子部门,是,SaaS
一个实例,就是,一个租户
有应用,是,基于
简单,是,有应用
应用,构建,OnPremise
应用构建OnPremise,应用在,时间内
除了,是,部署平台
私有云PaaS平台,提供,集成方便
PaaS,是,应用部署平台
PaaS,是,复杂多租户环境复杂应用环境下共享基础设施平台
下设施平台,是,通往必经路
OnPremise部署,通往,公有云部署
OnPremise部署,通往,公有云部署
PaaS,指,PaaS
PaaS,是,PlatformasaService缩写意思是
网络,进行,程序
网络进行程序,称之为,SaaS
时代开发环境,作为,服务进行
PaaS,全称,中文平台服务
实例,是,指提交给
PaaS,是,SaaS
PaaS,出现,加快发展
SaaS,推出,PAAS平台
PaaS,推进,SaaS
PaaS之所以能够推进SaaS发展,在于,能够提供进行定制化研发中间件平台同时涵盖数据库应用服务器
提供服务器,进行,研发
中间件平台,涵盖,数据库应用服务器
PaaS,提高,在Web平台上利用资源数量
平台上,利用,资源
Web服务,使用,数据服务
Web服务,使用,API
平台,允许,混合
厂商,开发,需要应用产品
开发,搭建基于,SOA
PaaS,帮助,进行定制化
PaaS,让,更多ISV
平台客户,开发出,基于不再家CRM随选服务提供商
软件服务供货商,不再,软件服务供货商
SaaS,是,实现流程
CRM供应商市场定位,实现,BTO在线交付流程
年月,发表,PaaS
PaaS,拥有,相似功能
SaaS,成功,Salesforce年
PaaS,采用,Java类似语言ApexEclipse开发平台整合开发环境
整合环境,作为,服务提供
GoogleAmazonSalesforce个软件巨头,重视,PaaS
PaaS,是,提供提供
基础硬件,提供,环境
PaaS,进行,整合
IaaS,提供,API
API,调用,硬件资源
PaaS,具备,以下三个特点平台服务
PaaS,提供,服务
所,提供,服务
最根本区别,是,PaaS
PaaS,提供,是
基础平台,是,某种应用
平台作为应用系统部署基础,是,PaaS
应用服务提供商,搭建维护,PaaS
搭建维护这种概念,搭建,基础平台
PaaS,提供,服务
运营商提供服务,是,包括服务
平台技术,支持,服务
PaaS,了解,运营基础平台
PaaS,是,保证应用系统在以后运营中得以长期稳定运行重要因素平台服务运营商对外提供服务不同于其他服务这种服务背后是强大稳定基础运营平台专业技术支持队伍
运营商,提供,服务
这种平台级服务,保证,SaaS
PaaS,是,将互联网资源服务化为可编程接口为第三方开发者提供商业价值资源服务平台
PaaS,支撑,云计算
这些可编程元素具体业务逻辑,带来,方便
PaaS,支持,WEB应用开发
PaaS,变得,敏捷
能够快速响应需求开发能力,带来,实实在在利益
PaaS,就是指云环境,说是应用
PaaS,位于,中间层上层
SaaS,是,IaaS
一类,是,PaaS
国内日前上线中国云应用平台,提供,IaaS
平台提供平台,领先,IaaS
国内日前上线中国云应用平台,使得,软件厂商
中国云应用平台,加盟,入驻传统软件
中国云应用平台,采用,传统软件
大量传统软件,实现,SaaS
云计算,起源于,大型互联网
互联网,主导,面向服务
PaaS,就是,云环境应用平台
PaaS,是,IBM软件平台
Tomcat服务器,是,一个免费开放源代码Web应用服务器
JBoss,是,一个管理服务器
一个,管理,EJB容器
JBoss核心服务,包括,支持servletJSPWEB容器TomcatJetty绑定使用
RDBMS,指是关系型,就是
公有云PaaS平台,使得,开发人员
开发人员,关注,应用逻辑开发本身
开发人员,花费,精力
PaaS,包含,两类
一,是,PaaS
另一类,是,PaaS
PaaS,面向,ISV厂商
PaaS,是云环境,应用部署平台
抛开问题,是,部署应用
多个应用时,应用,实例
一个大型,是,一个租户
大部门下面子部门,是,SaaS
一个实例,就是,一个租户
有应用,是,基于
PaaS,支持关系型,数据存储
简单,是,有应用
应用,构建,OnPremise
应用构建OnPremise,应用在,时间内
除了,是,部署平台
私有云PaaS平台,提供,集成方便
PaaS,是,应用部署平台
PaaS,是,复杂多租户环境复杂应用环境下共享基础设施平台
下设施平台,是,通往必经路
OnPremise部署,通往,公有云部署
OnPremise部署,通往,公有云部署
PaaS,是,层面给使用者
IT技术层面,给,普通使用者
PaaS,获取,最好方式
中国网,获取,体验路径
云计算,位于,美国
Rackspace,包括,专用服务器电子邮件SharePoint云服务器云存储云网站
Rackspace,集中,核心价值
Rackspace,宣布,在云平台使用建立OpenStack技术开源云平台软件RackspaceCloud
Rackspace,扩张,亚太地区分部香港中国
Rackspace,是,理所当然
Rackspace,选择,建立分部
Rackspace,选择,建立分部
Rackspace,是,在全球商业经济声誉优秀基础设施多个电信提供商丰富人才储备
全球优秀IT基础个设施,丰富,人才
云计算,位于,美国
Rackspace,包括,专用服务器电子邮件
Rackspace,集中,核心价值
Rackspace,宣布,在云平台使用建立OpenStack技术开源云平台软件RackspaceCloud
Rackspace,扩张,亚太地区分部香港中国
Rackspace,是,理所当然
Rackspace,选择,建立分部
Rackspace,选择,建立分部
Rackspace,是,在全球商业经济声誉优秀基础设施多个电信提供商丰富人才储备
全球优秀IT基础个设施,丰富,人才
SaaS,是,中文翻译
SaaS,是,中文翻译
SaaS,是,SoftwareasaService缩写名称意为
SaaS,部署,应用软件
Saas平台供应商,提供,服务
SaaS,区别,各种各样说法
厂商,提出,ASP概念
国内厂商,开始,追赶模仿路
国内厂商,追赶,模仿路
MicrosoftGoogleIBMOracleIT界巨头们,抢滩,SaaS
ERPeHRSCM系统,开始,SaaS
IDC,分为,SaaS
IDC,应用,外包
IDC,应用,外包
年阿里巴巴,宣布,SaaS
SaaS,意味着,SaaS
应用通过浏览器,使用,Google百度搜索系统
这些,是,安装
SaaS,保证,每家数据安全性保密性
SaaS,采用,灵活租赁收费方式
采用模式,没有,区别
b,让,启用
d按需定购选择,使用,自由e产品
f,加快,更新速度
使用指导j,增加,专业IT人员l
客户,拥有,成本
C更广义,是,SaaS
SaaS,成为,SaaS
应用服务,开始,进化
SaaS,强调,来源是开放
提供功能来源,是,服务运营商开放平台
在,提供,SaaS
阶段服务运营商,开放,套具备应用定制平台
一套,具备,强大定制能力
这些合作伙伴,利用,平台
SaaS,要求,服务运营商提供平台
服务运营商,提供,SaaS
在,确保,自身推出新模块
运营商自身,推出,新模块
各类开发伙伴行业合作伙伴,利用,平台各种应用配置工具
各类开发伙伴行业合作伙伴,结合,自身特有业务知识行业知识技术知识
出,包括,部分
管理应用,确保,稳定
SaaS,提供,内容
上各个环节,包括,伙伴交流信息
伙伴合作伙伴,交流,信息
应用服务行业网上,虚拟,社区
在,传播,信息
SaaS,堆砌,功能模块
能够,整合,伙伴渠道
堆砌具备,是,生存
SaaS,证明,SaaS
经验证明支持,具备,灵活定制结构
SaaS,支持,SaaS
数百以至上千,实现,业务操作
SaaS,提供,软件服务
SaaS,让,软件实施使用
开发,开展,工作
供应商,带来,收益
SaaS,成为,最关心话题
泄露,影响,发展前景
公司运作,造成,种行业性危机
客户公司,愿,SaaS
客户公司,看到,SaaS
SaaS,变,愈加严格起来
服务提供商,负责,所有实施系列服务
前期,实施,维护
内网,需要,专门人员设备
上安排水平,做到,SaaS
厂商,选择,负责项目
SaaS,分成,SaaS
SaaS,是,SaaS
SaaS,交付,传统管理软件强大功能
SaaS,提供,功能模块
定制在线应用,是,按月付费
SaaS,适合,发展强大自定制功能能满足应用
SaaS,具有,自定制功能
在,选择,产品
SaaS,是,固定
SaaS,是,能租赁使用
无论是平台型服务提供商,知识,产权
在,选择,SaaS
服务商,知识,产权
SaaS,在于,SaaS
SaaS,是,简单部署
购买硬件,需要,注册
缓解压力,使,是系统
安全性,是,情愿使用
由第三方,负责,这些核心数据
SaaS,缺乏,标准化
软件服务,成为,流行趋势
SaaS,涵盖,获取利用
从包含在线Office应用程序到AdobeBuzzword服务通过LiveOfficeHotmail提供电子邮件即时消息服务,是,SaaS
IDC,表示,这位分析师一直关注在线存储服务SaaS领域发展动向曾在一篇文章中表示在线存储服务来势汹汹IDC甚至没有为准备好一个相应分类方法
这位分析师,关注,SaaS
明显可取做法,是,SaaS
公司,是,提供服务
公司,提供,SaaS
这些,是,问问问题
SaaS,节省,在部署应用时捆绑软件许可硬件管理成本
SaaS,就是,人是使用
当,打算,选择供应商
这家供应商,提供,内容反面典型
供应商提供反面典型,就是,愿意向提供
SaaS,是,一个重要宣传
LiveOffice公司总裁MattSmith,认为,公司提供电子邮件即时消息其它产品一个可靠公司客户保持率至少在
公司,提供,电子邮件
评价,看,支持度
供应商设备,是,豪华
清楚一件事,是,安全
供应商,考虑,问题
提供商一个重要工作,就是,保持安全
SaaS,利用,各种方式
SaaS,保障,数据
其中,喜欢,使用
其中,喜欢,使用
硬盘存储池,进行,复制
提供商ElephantDrive,保证,集成到中
所有数据,让在,位于独立站点
数据让在站点,位于,个不同地点
任何一家,有,SaaS
SaaS,采取,必要合适措施
SaaS,确保,服务器安全
级别协议,是,用来判断
工具SLA,是,一项针对提供某种程度上稳定性厂商合同义务
Smith,认为,当前使用SLA协议达到以上
SLA协议,包括,如果合同到期服务提供商如何处理数据条款在这种情况下确保拥有这些信息所有权确认是受到法律保护
到期服务提供商,处理,数据
公司首席财务官PeterMcKown,表示,在寻找适合备份恢复解决方案时对MicrosoftExchange快速恢复是一个重要考查标准在选择DataStorage服务作为备份恢复服务管理合作伙伴之后业务获得充分满足服务水平超过想象
在,寻找,适合解决方案
寻找方案,适合,备份
在,选择,DataStorage服务
业务,获得,充分满足服务水平
SaaS,是,正常
SaaS,是,未来管理软件发展趋势
SaaS,具有,很多独特特征
SaaS,减少,厂商部署
SaaS,取消,授权费用
取消厂商,部署在,服务器上
其它IT投资,获得,需要软件服务
大量新技术如,提供,SaaS
SaaS,是,进行收费
SaaS,负责,系统部署升级维护
系统,部署,升级维护
ERPCRM项目部署周期,需要,一两年甚至更久时间
SaaS,占,五分之一时间
传统软件,受,空间地点限制
SaaS,成为,软件产业一个重要力量
SaaS,继续,得到证实
SaaS,得到,证实
SaaS,经历,循环
SaaS,赢得,信任
服务经历循环,是,提供商们面对日产共工作
服务提供商们,面对,项日产共工作
根本,没有,IT部门
SaaS,提供,完成工作
解决问题,是,模式存在
在,选择,SaaS
中小企业,注意,问题
辨别安全,需要,加密
数据备份,是,完善
在,评估,产品安全度
安全,是,看格局
台服务器,安装,SaaS
多系统,意味着,多漏洞
论坛系统,是,找到源代码产品源代码
奥运,临近,活动带动
奥运,临近,活动带动
二季度需求驱动力,围绕,部署进入阶段
奥运部署,进入,冲刺阶段
电信政府奥运紧密相关行业,带动,整个市场活跃
客户,提前,担心
增长速度,高于,市场增长
软件厂商,希望,井喷形式
中小企业,为,目标软件
众多,看到,希望
市场需求,渐趋,平稳
主力厂商,寻找,SaaS
SaaS,是,可能一个选择
在,经过,年喧嚣
SaaS,变得,冷清
SaaS,成为,新热点
SaaS,是,值得肯定
SaaS,应用,中小企业独特优势
SaaS,得到,所有软件厂商一致认可
互联网,提供,低成本服务
成本服务,交付,成本服务
SaaS,花费,大量精力
SaaS,使得,抓住市场潜力巨大长尾
SaaS,提供,抓住长尾市场可能
SaaS,抓住,长尾市场
在中国继续深入开展软件运营服务,需要,特殊商业模式尤其是针对中小企业软件租赁服务
SaaS,降低,交付环节成本
上下游厂商,支持,SaaS
SaaS,需要,结合环境
SaaS,结合,国内市场特殊环境
SaaS,是,贴切
SaaS,带来,不可限量机会
SaaS,让,现有市场
SaaS,是,是使用
SaaS,是,软件在线使用数据能本地存储保证数据安全云计算是Grid计算SaaS技术理念融合提升发展后产物
软件,使用,数据能
云计算,是,后产物
SaaS,不是,云计算
云计算,等于,SaaS
SaaS,是,云计算
云计算,是,服务保障
平台,做,云计算
SaaS,关注,软件功能
SaaS,获得,跨越式发展
云计算,推动,SaaS
PaaSIaaS,源于,SaaS
SaaS,提供给,服务
SaaS,是,云计算
运营商,运行在,设施上
消费者,需要,管理
云计算,提供给,消费者
客户,管理,底层云基础设施
客户,控制,应用程序
IaaS,提供给,消费者
IaaS,提供给,消费者
客户能控制部署应用程序可能控制运行应用程序托管环境配置提供给消费者服务,是,对所有设施利用包括处理器存储网络其它计算资源能够部署运行任意软件包括操作系统应用程序
消费者,管理,云计算
云计算,获得,限制网络组件控制
业务模式MAI,带来,云计算
云计算,要求,能力
MVNOMMO营运商,需要,虚拟化
MVNOMMO营运商,需要,虚拟化
SAN,成为,业界
SAN,特有,问题
大多数分析,认为,SAN
SAN,是,未来企业级存储方案
SAN,是,SAN
SAN,便于,集成能
SAN,改善,网络性能
SAN,减轻,管理作业
SAN,是,一种专门为存储建立独立TCPIP网络之外
存储,建立,独立TCPIP网络
SAN,提供,GbS
SAN,存在,很快
SAN,采用,高端阵列
SAN,使,性能
SAN,是,一个专用网络扩展性很强
几台,使用,存储空间服务器
SAN,方便,高效实现数据
SAN,转发,SCSI协议
实现受,互连,SAN
存储,受,底层限制
SAN,提供,一种现有LAN连接简易方法通过同一物理通道支持广泛使用协议
SAN,不受,主流限制
重要,是,SAN
SAN,允许,任何服务器
SAN,是,从剥离出存储功能
运行备份操作,考虑,对影响
SAN,使得,管理
SAN,是,对于全部集群在一起
SAN,需要,两万到三万美金
环境问题,影响,SAN
SAN,有着,广泛应用前景
一种高速网络或子网络,提供,数据传输
SAN,实现,远程备份过程
SAN,是,一个整个计算机网络资源一部分
一个网络,构成,保证数据传输安全性力度
SAN,是,一个整个计算机网络资源一部分
SAN,实现,远程备份档案存储过程
SAN,支持,镜像技术备份
SAN,用于,网络存储系统
IBM光纤SCON,是,结构
一种,更新,光纤信道
定义,是,提出架构
由美国CleanSlate课题研究组,提出,一种新型网络创新架构
SDN,起源于,年CleanSlate研究课题
年Mckeown教授,提出,SDN
定义,是,提出架构
网络领域一场革命,提供,新实验途径
SDN,变得,开放标准化可编程
SDN,降低,设备负载
SDN,协助,更好控制基础设施
在,经过,犯错
网络创新,取得,SDN
SDN,突破,新一代代表
SDN,起源于,年斯坦福大学CleanSlate研究课题
年Mckeown教授,提出,SDN
年月日北京中国,召开,本次峰会
国际组织,支持,致辞
中国召开峰会,指出,技术产生影响
SDN,产生,革命性影响
SDN,举办,众多商业界专家
SDN,云集,此
SDN,探讨,SDN
软件,定义,网络思想
软件定义网络思想,是,通过控制转发分离将网络中交换设备集中到一个计算设备上为提升网络管理配置能力带来新思路
SDN,是,控制平面数据平面分离开放可编程性
SDN,分为,应用平面
交换机网络通用硬件,组成,各个网络设备
组成之间,形成,平面掌握信息
SDN,掌握,全局网络信息
SDN,关心,底层细节
控制之间,具有,通信标准
下发转发设备,是,OpenFlow协议
平面之间,进行,通信NBI
控制,并非统一,标准
SDN,具有,以控制器为逻辑中心负责数据平面进行通信负责应用平面进行通信东西向接口负责多控制器之间通信
在控制分离交换机,交由,负责
交换机数据,分为,软件两种
在传统网络中转发规则更新,出现,SDN
控制器,是,控制平面核心部件
控制器,是,SDN
大规模网络,依靠,单控制器并行处理方式
大规模网络,解决,性能问题
网络依靠方式,是,采用方式
SDN,是,当前网络领域最热门最具发展前途技术之一
技术,具,发展前途
SDN,深入,研究控制层
SDN,应用,SDN
SDN,希望,将拓扑分离摆脱硬件对网络架构限制
SDN,是,将网络设备上分离出来由集中控制器管理无须依赖底层网络设备屏蔽底层网络设备差异
即可,进行,SDN
设备本身,就是,连通定义规则
连通,定义,简单网络规则
SDN,具有,传统网络无法比拟优势
灵活,控制,网络
最后,控制,逻辑
运营商,获取,全局优化网络
控制器,获取,全局优化网络
全局,优化,网络
SDN,是,当前最热门之一解放减少配置错误
SDN,成为,近年来研究热点
年SIGCOMM会议,收录,多篇相关文章
年SIGCOMM会议,列为,SDN
SDN,是,Emulex网络一种新型网络创新架构
种技术OpenFlow,实现,流量控制
SDN,资助,斯坦福大学CleanSlate课题斯坦福大学NickMcKeown教授
Openflow,带来,SDN
OpenFlow,带来,可编程
网络,带来,可编程
NickMcKeown教授团队,提出,SDN
SDN,获得,学术界工业界广泛认可大力支持
于,推动,发展
NDDI,利用,OpenFlow技术
NDDI,提供,网络功能
创建设施,允许,应用架构
网络研究人员,应用,新因特网协议架构
网络研究人员,进行,测试实验
领域科学家,促进,研究
第一届开放网络峰会,召开,此次峰会
国内外,介绍,成功案例
国内外,介绍在,SDN
世界顶级互联网通信网络IT设备集成商公司,探讨,SDN
ONF,发布,SDN
SDN,获得,业界广泛认同
年,完成,跨越复盖运营商
美国所高校,部署,SDN
INTERNET,部署,SDN
BIGswitch两轮融资,超过,万元
年月软件,定义,网络先驱者开源政策
年月软件,定义,网络先驱者开源政策
Casado十几,从事,研发
把网络软件从硬件服务器中剥离出来,是,SDN
SDN,走向,市场
一个,符合,SDN
计算所大学北京大学,负责,课题项目
ATT英国电信德国电信Orange意大利电信西班牙电信公司Verizon,成立,虚拟化
Verizon发起,旨在,引入电信业
年月思科,联合,VMware
等软件,旨在,打破使
SDN,没有,互联网运营商
OpenDaylight项目范围,包括,SDN控制器API专有扩展
等,宣布,推出控制器
SDN,召开,大运营商
中国电信主导,提出,SDN
提出立项SNICE标准SNICE,是,应用特定形式
智能管道中,使用,SDN
中国,提出,SDN
SDN,为,主题
演进路,为,主题
SDN,开放,网络
SDN,开放,网络
为开放高峰会议,召开,本次峰会
国际组织ONF,支持,JustinJoubineDustzadeh博士代表ONF
国际组织ONF,发表,主题演讲
SDN,产生,革命性影响
SDN,开放,网络
本次大会,出席,高峰会议
参加大会,还有,探讨热点
工业信息化部电信研究院科技委主任蒋林涛,发表,题为互联网技术发展新走向主题演讲
蒋林涛发表演讲,题为,发展走向主题
工业信息化部电信研究院科技委主任蒋林涛,指出,SDN
中国,面临,问题
面临迫切问题,就是,解决问题
SDN,提高,网络性能
SDN,有着,极大市场潜力
之一国内大运营商研究机构,齐聚,本次网络高峰会议
中国电信北京研究院副院长赵慧玲中国移动通信研究院网络研究所所长段晓东中国联通研究院副总工程师唐雄燕,发表,精彩主题演讲
SDN,解决,现有扩展相关问题
SDN,提供,优质服务
本届峰会,谋划,推动创新
本届峰会,推动,SDN
浙江大学吴春明教授,讲解,SDN
清华大学毕军教授,描述,如何使用开发网络技术来更好支持新网络构架新协议
RedhatxNet华为中兴武汉绿网盛科网络神州数码锐捷网络国内外知名企业,讲解,SDN
部分顶级互联网公司,分享,SDN
SDN,成为,ICT领域最为瞩目技术趋势之一
ICT领域,瞩目,技术趋势
产业格局,产生,变革
SDN,为期,一天
包括爱立信国际代表,参与,场精英论坛
清华大学华为xNet武汉绿网,展示,SDN
SDN,举行,揭牌仪式
浙江大学清华大学天地互连中国电信北京研究院腾讯科技华为中兴神州数码华三通信盛科网络武汉绿网锐捷网络十二家单位,拉开,专委会大幕
SDN,开展,SDN
SDN,推动,未来网络技术前行
SDN,开放,网络
SDN,开放,网络
高峰会议年月日日开放网络高峰会议,举办,众多商业界专家
发展惊人步伐,使得,大会继续
ONF,参与,此次活动
DanPitt,参与,本次峰会所有活动
SDN,走向,资本市场
实验室,走向,资本市场
SDN,达到,最快约二十家相关厂商被收购交易金额近百亿美元
百亿美元,涉,SDN
SDN,达到,新高
SDN,引发,工业界学术界
工业界学术界,关注,商业化进行
本次峰会话题,涵盖,SDN
虚拟化,宣布,虚拟化
Nicira,虚拟化,私人控股
VMware,承担,Nicira已确定未发放亿美元股票奖励
Nicira,确定,未发放亿美元股票奖励
VMware,发布,第二季度财报
VMware,实现,营收增长
VMware,实现,营收增长
软件定义数据中心,是,云计算
公司投资者,包括,VMware
使用,是,称为技术
SDN,提出,抽象MAC层IP层做到抽象
控制层面抽象MAC层IP层,做到,抽象
网络工作,进行,简单正确抽象
极大灵活性,选择,控制
可以,选择,控制
